location,clinic_name,day,start,end,start_minutes,end_minutes,overnight,display
Balestier,Oaklife Family Clinic,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Balestier,Oaklife Family Clinic,Wed,16:00,20:30,960,1230,False,4:00pm - 8:30pm
Balestier,Oaklife Family Clinic,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Balestier,Oaklife Family Clinic,Thurs,16:00,20:30,960,1230,False,4:00pm - 8:30pm
Balestier,Oaklife Family Clinic,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Balestier,Oaklife Family Clinic,Fri,16:00,20:30,960,1230,False,4:00pm - 8:30pm
Balestier,Oaklife Family Clinic,Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Balestier,Oaklife Family Clinic,Sun,17:00,20:30,1020,1230,False,5:00pm - 8:30pm
Balestier,Plushealth Medical Clinic & Surgery,Mon,08:30,12:30,510,750,False,8:30am - 12:30pm
Balestier,Plushealth Medical Clinic & Surgery,Mon,14:00,16:30,840,990,False,2:00pm - 4:30pm
Balestier,Plushealth Medical Clinic & Surgery,Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Balestier,Plushealth Medical Clinic & Surgery,Tues,08:30,12:30,510,750,False,8:30am - 12:30pm
Balestier,Plushealth Medical Clinic & Surgery,Tues,14:00,16:30,840,990,False,2:00pm - 4:30pm
Balestier,Plushealth Medical Clinic & Surgery,Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Balestier,Plushealth Medical Clinic & Surgery,Wed,08:30,12:30,510,750,False,8:30am - 12:30pm
Balestier,Plushealth Medical Clinic & Surgery,Wed,14:00,16:30,840,990,False,2:00pm - 4:30pm
Balestier,Plushealth Medical Clinic & Surgery,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Balestier,Plushealth Medical Clinic & Surgery,Thurs,08:30,12:30,510,750,False,8:30am - 12:30pm
Balestier,Plushealth Medical Clinic & Surgery,Thurs,14:00,16:30,840,990,False,2:00pm - 4:30pm
Balestier,Plushealth Medical Clinic & Surgery,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Balestier,Plushealth Medical Clinic & Surgery,Fri,08:30,12:30,510,750,False,8:30am - 12:30pm
Balestier,Plushealth Medical Clinic & Surgery,Fri,14:00,16:30,840,990,False,2:00pm - 4:30pm
Balestier,Plushealth Medical Clinic & Surgery,Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Balestier,Plushealth Medical Clinic & Surgery,Sun,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Balkis Family Clinic,Mon,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Balkis Family Clinic,Mon,14:00,18:00,840,1080,False,2:00pm - 6:00pm
Bedok,Balkis Family Clinic,Tues,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Balkis Family Clinic,Tues,14:00,18:00,840,1080,False,2:00pm - 6:00pm
Bedok,Balkis Family Clinic,Wed,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Balkis Family Clinic,Wed,14:00,18:00,840,1080,False,2:00pm - 6:00pm
Bedok,Balkis Family Clinic,Thurs,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Balkis Family Clinic,Thurs,14:00,18:00,840,1080,False,2:00pm - 6:00pm
Bedok,Balkis Family Clinic,Fri,09:00,12:00,540,720,False,9:00am - 12:00pm
Bedok,Balkis Family Clinic,Sat,09:00,12:00,540,720,False,9:00am - 12:00pm
Bedok,Balkis Family Clinic,Sun,09:00,12:00,540,720,False,9:00am - 12:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Mon,09:30,13:00,570,780,False,9:30am - 1:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Mon,14:30,17:00,870,1020,False,2:30pm - 5:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Mon,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Tues,09:30,13:00,570,780,False,9:30am - 1:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Tues,14:30,17:00,870,1020,False,2:30pm - 5:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Tues,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Wed,09:30,13:00,570,780,False,9:30am - 1:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Wed,14:30,17:00,870,1020,False,2:30pm - 5:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Wed,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Thurs,09:30,13:00,570,780,False,9:30am - 1:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Thurs,14:30,17:00,870,1020,False,2:30pm - 5:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Thurs,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Fri,09:30,13:00,570,780,False,9:30am - 1:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Fri,14:30,17:00,870,1020,False,2:30pm - 5:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Fri,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Bedok,Bedok Clinic and Surgery Family Medical Centre,Sat,09:30,12:30,570,750,False,9:30am - 12:30pm
Bedok,Bok Family Clinic Pte Ltd,Mon,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Bok Family Clinic Pte Ltd,Mon,15:00,16:30,900,990,False,3:00pm - 4:30pm
Bedok,Bok Family Clinic Pte Ltd,Mon,20:00,21:00,1200,1260,False,8:00pm - 9:00pm
Bedok,Bok Family Clinic Pte Ltd,Tues,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Bok Family Clinic Pte Ltd,Tues,15:00,16:30,900,990,False,3:00pm - 4:30pm
Bedok,Bok Family Clinic Pte Ltd,Tues,20:00,21:00,1200,1260,False,8:00pm - 9:00pm
Bedok,Bok Family Clinic Pte Ltd,Wed,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Bok Family Clinic Pte Ltd,Wed,15:00,16:30,900,990,False,3:00pm - 4:30pm
Bedok,Bok Family Clinic Pte Ltd,Wed,20:00,21:00,1200,1260,False,8:00pm - 9:00pm
Bedok,Bok Family Clinic Pte Ltd,Thurs,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Bok Family Clinic Pte Ltd,Thurs,15:00,16:30,900,990,False,3:00pm - 4:30pm
Bedok,Bok Family Clinic Pte Ltd,Thurs,20:00,21:00,1200,1260,False,8:00pm - 9:00pm
Bedok,Bok Family Clinic Pte Ltd,Fri,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Bok Family Clinic Pte Ltd,Fri,15:00,16:30,900,990,False,3:00pm - 4:30pm
Bedok,Bok Family Clinic Pte Ltd,Sat,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Bok Family Clinic Pte Ltd,Sun,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Carelite Medical Clinic,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Carelite Medical Clinic,Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Carelite Medical Clinic,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Carelite Medical Clinic,Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Carelite Medical Clinic,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Carelite Medical Clinic,Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Carelite Medical Clinic,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Carelite Medical Clinic,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Carelite Medical Clinic,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Carelite Medical Clinic,Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Carelite Medical Clinic,Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Clinic@Costa,Mon,08:30,14:30,510,870,False,8:30am - 2:30pm
Bedok,Clinic@Costa,Tues,08:30,14:30,510,870,False,8:30am - 2:30pm
Bedok,Clinic@Costa,Wed,08:30,14:30,510,870,False,8:30am - 2:30pm
Bedok,Clinic@Costa,Thurs,18:30,21:00,1110,1260,False,6:30pm - 9:00pm
Bedok,Clinic@Costa,Fri,08:30,14:30,510,870,False,8:30am - 2:30pm
Bedok,Clinic@Costa,Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Eastern Medical Centre,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Eastern Medical Centre,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Eastern Medical Centre,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Eastern Medical Centre,Thurs,14:00,16:30,840,990,False,2:00pm - 4:30pm
Bedok,Eastern Medical Centre,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Eastern Medical Centre,Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,EH Medical Family Clinic (Bedok South),Mon,08:30,14:00,510,840,False,8:30am - 2:00pm
Bedok,EH Medical Family Clinic (Bedok South),Mon,17:00,21:30,1020,1290,False,5:00pm - 9:30pm
Bedok,EH Medical Family Clinic (Bedok South),Tues,08:30,14:00,510,840,False,8:30am - 2:00pm
Bedok,EH Medical Family Clinic (Bedok South),Tues,17:00,21:30,1020,1290,False,5:00pm - 9:30pm
Bedok,EH Medical Family Clinic (Bedok South),Wed,08:30,14:00,510,840,False,8:30am - 2:00pm
Bedok,EH Medical Family Clinic (Bedok South),Wed,17:00,21:30,1020,1290,False,5:00pm - 9:30pm
Bedok,EH Medical Family Clinic (Bedok South),Thurs,08:30,14:00,510,840,False,8:30am - 2:00pm
Bedok,EH Medical Family Clinic (Bedok South),Thurs,17:00,21:30,1020,1290,False,5:00pm - 9:30pm
Bedok,EH Medical Family Clinic (Bedok South),Fri,08:30,14:00,510,840,False,8:30am - 2:00pm
Bedok,EH Medical Family Clinic (Bedok South),Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Bedok,EH Medical Family Clinic (Bedok South),Sun,08:30,12:30,510,750,False,8:30am - 12:30pm
Bedok,Famicare Bedok Clinic,Mon,11:00,19:30,660,1170,False,11:00am - 7:30pm
Bedok,Famicare Bedok Clinic,Mon,10:00,16:30,600,990,False,10:00am - 4:30pm
Bedok,Famicare Bedok Clinic,Mon,10:00,14:00,600,840,False,10:00am - 2:00pm
Bedok,Famicare Bedok Clinic,Tues,11:00,19:30,660,1170,False,11:00am - 7:30pm
Bedok,Famicare Bedok Clinic,Tues,10:00,16:30,600,990,False,10:00am - 4:30pm
Bedok,Famicare Bedok Clinic,Tues,10:00,14:00,600,840,False,10:00am - 2:00pm
Bedok,Famicare Bedok Clinic,Wed,11:00,19:30,660,1170,False,11:00am - 7:30pm
Bedok,Famicare Bedok Clinic,Wed,10:00,16:30,600,990,False,10:00am - 4:30pm
Bedok,Famicare Bedok Clinic,Wed,10:00,14:00,600,840,False,10:00am - 2:00pm
Bedok,Famicare Bedok Clinic,Thurs,11:00,19:30,660,1170,False,11:00am - 7:30pm
Bedok,Famicare Bedok Clinic,Thurs,10:00,16:30,600,990,False,10:00am - 4:30pm
Bedok,Famicare Bedok Clinic,Thurs,10:00,14:00,600,840,False,10:00am - 2:00pm
Bedok,Famicare Bedok Clinic,Fri,11:00,19:30,660,1170,False,11:00am - 7:30pm
Bedok,Famicare Bedok Clinic,Fri,10:00,16:30,600,990,False,10:00am - 4:30pm
Bedok,Famicare Bedok Clinic,Fri,10:00,14:00,600,840,False,10:00am - 2:00pm
Bedok,Gryphon Medical Clinic,Mon,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Gryphon Medical Clinic,Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Gryphon Medical Clinic,Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Gryphon Medical Clinic,Tues,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Gryphon Medical Clinic,Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Gryphon Medical Clinic,Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Gryphon Medical Clinic,Wed,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Gryphon Medical Clinic,Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Gryphon Medical Clinic,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Gryphon Medical Clinic,Thurs,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Gryphon Medical Clinic,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Gryphon Medical Clinic,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Gryphon Medical Clinic,Fri,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Gryphon Medical Clinic,Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Gryphon Medical Clinic,Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Gryphon Medical Clinic,Sat,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Gryphon Medical Clinic,Sun,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Gryphon Medical Clinic,PH,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,Good Medical Clinic (Bedok North),Mon,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),Mon,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Good Medical Clinic (Bedok North),Tues,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),Tues,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Good Medical Clinic (Bedok North),Wed,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),Wed,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Good Medical Clinic (Bedok North),Thurs,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),Thurs,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Good Medical Clinic (Bedok North),Fri,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),Fri,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Good Medical Clinic (Bedok North),Sat,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),Sat,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Good Medical Clinic (Bedok North),Sun,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),Sun,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Good Medical Clinic (Bedok North),PH,08:00,12:00,480,720,False,8:00am - 12:00pm
Bedok,Good Medical Clinic (Bedok North),PH,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,Healthplus Clinic & Surgery (Bedok),Mon,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Healthplus Clinic & Surgery (Bedok),Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Healthplus Clinic & Surgery (Bedok),Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Healthplus Clinic & Surgery (Bedok),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Healthplus Clinic & Surgery (Bedok),Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Healthplus Clinic & Surgery (Bedok),Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Healthplus Clinic & Surgery (Bedok),Sun,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Healthway Medical Group NTC,Mon,09:00,13:30,540,810,False,9:00am - 1:30pm
Bedok,Healthway Medical Group NTC,Mon,15:30,18:00,930,1080,False,3:30pm - 6:00pm
Bedok,Healthway Medical Group NTC,Tues,09:00,13:30,540,810,False,9:00am - 1:30pm
Bedok,Healthway Medical Group NTC,Tues,15:30,18:00,930,1080,False,3:30pm - 6:00pm
Bedok,Healthway Medical Group NTC,Wed,09:00,13:30,540,810,False,9:00am - 1:30pm
Bedok,Healthway Medical Group NTC,Thurs,09:00,13:30,540,810,False,9:00am - 1:30pm
Bedok,Healthway Medical Group NTC,Fri,09:00,13:30,540,810,False,9:00am - 1:30pm
Bedok,Healthway Medical Group NTC,Fri,15:30,18:00,930,1080,False,3:30pm - 6:00pm
Bedok,Healthway Medical Group NTC,Sat,09:00,12:00,540,720,False,9:00am - 12:00pm
Bedok,Healthway Medical Group NTC,Sun,09:00,12:00,540,720,False,9:00am - 12:00pm
Bedok,Healthway Medical (Lengkong Tiga),Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Healthway Medical (Lengkong Tiga),Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Healthway Medical (Lengkong Tiga),Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Healthway Medical (Lengkong Tiga),Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Healthway Medical (Lengkong Tiga),Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Healthway Medical (Lengkong Tiga),Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Healthway Medical (Lengkong Tiga),Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Healthway Medical (Lengkong Tiga),Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Healthway Medical (Lengkong Tiga),Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Healthway Medical (Lengkong Tiga),Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Healthway Medical (Lengkong Tiga),Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Healthway Medical (Lengkong Tiga),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Bedok,Healthway Medical (Lengkong Tiga),Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Healthway Medical (Lengkong Tiga),Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Bedok,Healthway Medical (Lengkong Tiga),Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,Healthway Medical (Lengkong Tiga),Sun,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Healthway Medical (Lengkong Tiga),PH,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,HeartlandHealth (Bedok Central),Mon,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),Mon,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok Central),Tues,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),Tues,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok Central),Wed,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),Wed,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok Central),Thurs,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),Thurs,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok Central),Fri,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),Fri,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok Central),Sat,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),Sat,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok Central),Sun,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),Sun,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok Central),PH,08:00,13:00,480,780,False,8:00am - 1:00pm
Bedok,HeartlandHealth (Bedok Central),PH,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),Mon,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),Mon,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),Tues,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),Tues,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),Wed,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),Wed,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),Thurs,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),Thurs,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),Fri,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),Fri,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),Sat,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),Sat,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),Sun,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),Sun,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (Bedok South),PH,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (Bedok South),PH,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),Mon,07:00,23:00,420,1380,False,7:00am - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),Tues,07:00,23:00,420,1380,False,7:00am - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),Wed,07:00,23:00,420,1380,False,7:00am - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),Thurs,07:00,23:00,420,1380,False,7:00am - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),Fri,07:00,23:00,420,1380,False,7:00am - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),Sat,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (New Upper Changi),Sat,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),Sun,07:00,13:00,420,780,False,7:00am - 1:00pm
Bedok,HeartlandHealth (New Upper Changi),Sun,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Bedok,HeartlandHealth (New Upper Changi),PH,07:00,23:00,420,1380,False,7:00am - 11:00pm
Bedok,Iconcare Medical Clinic,Mon,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Iconcare Medical Clinic,Mon,14:30,16:30,870,990,False,2:30pm - 4:30pm
Bedok,Iconcare Medical Clinic,Mon,18:00,20:30,1080,1230,False,6:00pm - 8:30pm
Bedok,Iconcare Medical Clinic,Tues,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Iconcare Medical Clinic,Tues,14:30,16:30,870,990,False,2:30pm - 4:30pm
Bedok,Iconcare Medical Clinic,Tues,18:00,20:30,1080,1230,False,6:00pm - 8:30pm
Bedok,Iconcare Medical Clinic,Wed,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Iconcare Medical Clinic,Wed,14:30,16:30,870,990,False,2:30pm - 4:30pm
Bedok,Iconcare Medical Clinic,Wed,18:00,20:30,1080,1230,False,6:00pm - 8:30pm
Bedok,Iconcare Medical Clinic,Thurs,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Iconcare Medical Clinic,Thurs,14:30,16:30,870,990,False,2:30pm - 4:30pm
Bedok,Iconcare Medical Clinic,Thurs,18:00,20:30,1080,1230,False,6:00pm - 8:30pm
Bedok,Iconcare Medical Clinic,Fri,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Iconcare Medical Clinic,Fri,14:30,16:30,870,990,False,2:30pm - 4:30pm
Bedok,Iconcare Medical Clinic,Fri,18:00,20:30,1080,1230,False,6:00pm - 8:30pm
Bedok,Iconcare Medical Clinic,Sat,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Iconcare Medical Clinic,Sun,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,Iconcare Medical Clinic,Sun,18:00,20:30,1080,1230,False,6:00pm - 8:30pm
Bedok,Joy Family Clinic,Mon,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Joy Family Clinic,Mon,14:00,16:00,840,960,False,2:00pm - 4:00pm
Bedok,Joy Family Clinic,Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Joy Family Clinic,Tues,14:00,16:00,840,960,False,2:00pm - 4:00pm
Bedok,Joy Family Clinic,Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Joy Family Clinic,Wed,14:00,18:00,840,1080,False,2:00pm - 6:00pm
Bedok,Joy Family Clinic,Thurs,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Joy Family Clinic,Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,Joy Family Clinic,Fri,14:00,16:00,840,960,False,2:00pm - 4:00pm
Bedok,Joy Family Clinic,Sat,09:00,12:00,540,720,False,9:00am - 12:00pm
Bedok,JoyHealth Medical Clinic,Mon,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,JoyHealth Medical Clinic,Mon,14:30,19:00,870,1140,False,2:30pm - 7:00pm
Bedok,JoyHealth Medical Clinic,Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,JoyHealth Medical Clinic,Tues,14:30,17:30,870,1050,False,2:30pm - 5:30pm
Bedok,JoyHealth Medical Clinic,Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,JoyHealth Medical Clinic,Wed,14:30,17:30,870,1050,False,2:30pm - 5:30pm
Bedok,JoyHealth Medical Clinic,Thurs,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,JoyHealth Medical Clinic,Thurs,14:30,17:30,870,1050,False,2:30pm - 5:30pm
Bedok,JoyHealth Medical Clinic,Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Bedok,JoyHealth Medical Clinic,Fri,14:30,17:30,870,1050,False,2:30pm - 5:30pm
Bedok,JoyHealth Medical Clinic,Sat,09:00,12:30,540,750,False,9:00am - 12:30pm
Bedok,JustCare Medical,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,JustCare Medical,Mon,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,JustCare Medical,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,JustCare Medical,Tues,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,JustCare Medical,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,JustCare Medical,Wed,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Bedok,JustCare Medical,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Bedok,JustCare Medical,Thurs,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
