location,clinic_name,doctors,address,contact_primary,contacts,contact_notes,google_maps_url,operating_hours_text,general_notes
Eunos,Prima Care Family Clinic,Dr Dhanasekaran Thanapal | Dr Wendy Wong,"848 Sims Avenue, #01-734, Singapore 400848",67428865,67428865,,https://www.google.com/maps/search/?api=1&query=Prima+Care+Family+Clinic%2C+848+Sims+Avenue%2C+%2301-734%2C+Singapore+400848,"Mon, Thurs & 8:30am - 1:00pm | Fri: 2:00pm - 5:30pm | Tues & Wed: 8:30am - 1:00pm 2:00pm - 5:30pm 6:00pm - 9:00pm | Sat & Sun: 8:30am - 12:30pm | Closed on PH",
Eunos,Frontier Medical Associates (Ubi),Dr Wang Dingding,"304 Ubi Avenue 1, #01-87, Singapore 400304",67460909,67460909,,https://www.google.com/maps/search/?api=1&query=Frontier+Medical+Associates+%28Ubi%29%2C+304+Ubi+Avenue+1%2C+%2301-87%2C+Singapore+400304,"Mon, Wed & 8:30am - 9:00pm | Thurs: | Tues: 8:30am - 5:30pm | Fri & Sat: 8:30am - 1:00pm | Closed on Sun & PH",
Eunos,Lim Clinic,Dr Lim Wee Ni,"295 Changi Road, Singapore 419773",67426335,67426335,,https://www.google.com/maps/search/?api=1&query=Lim+Clinic%2C+295+Changi+Road%2C+Singapore+419773,"Mon, Tues, 9:00am - 1:00pm | Thurs & Fri: 2:00pm - 5:00pm | Wed: 9:00am - 1:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH",
Eunos,Neoh & Ong Medical Clinic,Dr Neoh Swee San Linda Daniel | Dr Ong Kian Giap,"2A Eunos Crescent, #01-2447, Singapore 401002",67423322,67423322,,https://www.google.com/maps/search/?api=1&query=Neoh+%26+Ong+Medical+Clinic%2C+2A+Eunos+Crescent%2C+%2301-2447%2C+Singapore+401002,"Mon, Wed & Fri: 8:30am - 12:15pm 2:00pm - 4:30pm | Sat: 8:30am - 12:15pm | Closed on Tues, Thurs, Sun & PH",
Eunos,Saudara Clinic,Dr Siti Sarina Sairazi,"228 Changi Road, #01-01, Icon@Changi, Singapore 419741",62444485,62444485,,https://www.google.com/maps/search/?api=1&query=Saudara+Clinic%2C+228+Changi+Road%2C+%2301-01%2C+Icon%40Changi%2C+Singapore+419741,Mon - Fri: 8:45am - 12:00pm 2:00pm - 6:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH,
Geylang,Anteh Dispensary Pte Ltd,Dr Chai Chwan,"1 Lorong 22 Geylang, #01-02, Grandview Suites, Singapore 398664",67441809,67441809,,https://www.google.com/maps/search/?api=1&query=Anteh+Dispensary+Pte+Ltd%2C+1+Lorong+22+Geylang%2C+%2301-02%2C+Grandview+Suites%2C+Singapore+398664,Mon - Fri: 9:00am - 12:00pm 2:00pm - 5:00pm 7:00pm - 11:00pm | Sat: 9:00am - 12:00pm 1:00pm - 6:00pm 7:00pm - 11:00pm | Sun: 1:00pm - 6:00pm 7:00pm - 11:00pm | PH: 1:00pm - 6:00pm 7:00pm - 11:00pm,
Geylang,Bright View Clinic & Surgery,"Dr Teoh Liang Wei, Ryan | Dr Jonathan Ting","10 Haig Road, #01-359, Haig View, Singapore 430010",65133700,65133700 | 88027909,,https://www.google.com/maps/search/?api=1&query=Bright+View+Clinic+%26+Surgery%2C+10+Haig+Road%2C+%2301-359%2C+Haig+View%2C+Singapore+430010,Mon - Sun: 9.00am - 9.00pm (WhatsApp | PH: 9.00am - 9.00pm Only) *Closed on Christmas & Chinese New Year Day 1,
Geylang,C3 Family Clinic @ Aljunied Crescent,Dr Bey Shimin | Dr Cheong Siew Meng | Dr Jee Yong Hing | Dr Lim Jing Fen | Dr Tan Mui Yen June,"95 Aljunied Crescent, #01-509, Singapore 380095",67422285,67422285,,https://www.google.com/maps/search/?api=1&query=C3+Family+Clinic+%40+Aljunied+Crescent%2C+95+Aljunied+Crescent%2C+%2301-509%2C+Singapore+380095,Mon: 7:30am - 10:00pm | Tues: 7:30am - 2:00pm 5:30pm - 9:00pm | Wed & Fri: 7:30am - 1:30pm 5:30pm - 10:00pm | Thurs: 7:30am - 5:00pm | Sat: 7:30am - 1:30pm | Sun: 7:30am - 3:00pm | PH: 7.30am - 1.30pm,
Geylang,Frontier Medical (Geylang),Dr Lim Shu Min Amaris,"494 Geylang Road, Singapore 389452",67446336,67446336 | 87560795,,https://www.google.com/maps/search/?api=1&query=Frontier+Medical+%28Geylang%29%2C+494+Geylang+Road%2C+Singapore+389452,Mon & Tues: 8:30am - 12:30pm 1:30pm - 4:30pm (WhatsApp 5:30pm - 8:00pm Only) | Wed - Fri: 8:30am - 12:30pm 1:30pm - 4:30pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Geylang,Healthway Medical (Aljunied),Dr Adam Bin Mohamad Rafey,"95 Aljunied Crescent, #01-521, Singapore 380095",60165099,60165099,,https://www.google.com/maps/search/?api=1&query=Healthway+Medical+%28Aljunied%29%2C+95+Aljunied+Crescent%2C+%2301-521%2C+Singapore+380095,Mon - Fri: 8.30am - 1.00pm 2.00pm - 4.30pm | Sat: 8.30am - 1.00pm | Closed on Sun & PH,
Geylang,Ko Family Clinic,Dr Ko Hong Beng Gregory,"18 Upper Boon Keng, Road, #01-1133, Singapore 380018",68421403,68421403,,https://www.google.com/maps/search/?api=1&query=Ko+Family+Clinic%2C+18+Upper+Boon+Keng%2C+Road%2C+%2301-1133%2C+Singapore+380018,"Mon, Wed & Fri: 9:00am - 1:00pm 4:30pm - 6:30pm | Tue & Thurs: 9:00am - 1:00pm | Sat & Sun: 9:30am - 12:00pm | Closed on PH",
Geylang,Minmed Clinic (Haig Road),Dr Hor Oi Lin,"30 Haig Road, Singapore 438737",67410123,67410123,,https://www.google.com/maps/search/?api=1&query=Minmed+Clinic+%28Haig+Road%29%2C+30+Haig+Road%2C+Singapore+438737,Mon - Thurs: 9:00am - 3:00pm 6:00pm - 9:00pm | Fri: 9:00am - 3:00pm | Sat: 9:00am - 1:00pm | Sun: 6:00pm - 9:00pm | Closed on PH,
Geylang,Minmed Clinic (Paya Lebar),Dr Loh Zhiming,"10 Eunos Road 8, #02-122, Singapore Post Centre, Singapore 408600",67490123,67490123,,https://www.google.com/maps/search/?api=1&query=Minmed+Clinic+%28Paya+Lebar%29%2C+10+Eunos+Road+8%2C+%2302-122%2C+Singapore+Post+Centre%2C+Singapore+408600,Mon - Fri: 9:00am - 1:00pm 2:00pm - 5:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Geylang,OneCare Clinic (Aljunied MRT),Dr Azri Bohari,"81 Lorong 25 Geylang,, #01-03, Aljunied MRT Station, Singapore 388310",69045871,69045871,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Aljunied+MRT%29%2C+81+Lorong+25+Geylang%2C%2C+%2301-03%2C+Aljunied+MRT+Station%2C+Singapore+388310,Mon - Fri: 8:00am - 2:00pm 5:00pm - 9:00pm | Sat: 8:00am - 12:00pm | Sun: 6:00pm - 9:00pm | PH: To call the clinic to confirm,
Geylang,Sims Drive Medical Clinic,Dr Lim Chien Chuan,"53 Sims Place, #01-174, Singapore 380053",67411607,67411607,,https://www.google.com/maps/search/?api=1&query=Sims+Drive+Medical+Clinic%2C+53+Sims+Place%2C+%2301-174%2C+Singapore+380053,Mon - Fri: 8:30am - 12:30pm 2:00pm - 4:30pm 7:00pm - 9:00pm | Sat: 8:30am - 12:30pm 7:00pm - 9:00pm | Sun: 8:30am - 12:30pm | Closed on PH,
Geylang,Sims Family Clinic,Dr Lim Yong Siang Samuel | Dr Choo Weng Yue,"4 Sims Drive, #01-69, Singapore 387387",89117121,89117121,,https://www.google.com/maps/search/?api=1&query=Sims+Family+Clinic%2C+4+Sims+Drive%2C+%2301-69%2C+Singapore+387387,Mon - Thurs: 8:30am - 1:30pm 6:00pm - 9:00pm | Fri: 8:30am - 1:30pm | Sat & Sun: 8:30am - 12:30pm | PH: Closed,
Geylang,Tembusu Medical Clinic (Haig Road),Dr Nathan Tan Weiji,"36 Haig Road, Singapore 438740",60221007,60221007,,https://www.google.com/maps/search/?api=1&query=Tembusu+Medical+Clinic+%28Haig+Road%29%2C+36+Haig+Road%2C+Singapore+438740,Mon & Wed: 8:30am - 2:00pm 3:00pm - 5:00pm 6:00pm - 9:00pm | Tues & Thurs: 8:30am - 2:00pm 6:00pm - 9:00pm | Fri: 8:30am - 2:00pm | Sat & Sun: 8:30am - 1:00pm | Closed on PH,
Geylang,1 Aljunied Medical,Dr Goh Ruo Xuan,"389 Upper Aljunied, Road, Singapore 367874",62861923,62861923,,https://www.google.com/maps/search/?api=1&query=1+Aljunied+Medical%2C+389+Upper+Aljunied%2C+Road%2C+Singapore+367874,Mon - Fri: 8:00am - 2:00pm 6:00am - 9:00pm | Sun: 8:00am - 2:00pm | Closed on Sat & PH,
Geylang,57 Medical Clinic (Geylang Bahru),Dr Kang Pei Lin,"57 Geylang Bahru, #01-3505, Singapore 330057",66947078,66947078,,https://www.google.com/maps/search/?api=1&query=57+Medical+Clinic+%28Geylang+Bahru%29%2C+57+Geylang+Bahru%2C+%2301-3505%2C+Singapore+330057,"Mon, Wed & 8:00am - 1:00pm | Thurs: 6:00pm - 9:00pm | Tues, Fri & Sat: 8:00am - 1:00pm | Sun: 9:00am - 12:00pm | PH: 9:00am - 12:00pm",
Geylang,57 Medical Clinic (Kallang Airport),Dr Kwa Pei Wen Tammy,"32 Cassia Crescent, #01-62, Singapore 390032",65189262,65189262,,https://www.google.com/maps/search/?api=1&query=57+Medical+Clinic+%28Kallang+Airport%29%2C+32+Cassia+Crescent%2C+%2301-62%2C+Singapore+390032,"Mon, Wed & 8:00am - 1:00pm | Thurs: 6:00pm - 9:00pm | Tues, Fri & Sat: 8:00am - 1:00pm | Sun: 9:00am - 12:00pm | PH: 9:00am - 12:00pm",
Holland Village,Beacon Medical Clinic Jelita,Dr Heng Li Wei | Dr Loke Yvonne,"293 Holland Road, #02-14, Jelita Shopping Centre, Singapore 278628",65504438,65504438,,https://www.google.com/maps/search/?api=1&query=Beacon+Medical+Clinic+Jelita%2C+293+Holland+Road%2C+%2302-14%2C+Jelita+Shopping+Centre%2C+Singapore+278628,"Mon, Tues & 9:00am - 1:00pm | Thurs: 2:00pm - 5:00pm 6:00pm - 9:00pm | Wed & Fri: 9:00am - 1:00pm 2:00pm - 5:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH",
Holland Village,International Medical Clinic (Holland Village),Dr Hina Kadwani | Dr Lim Hui Ling | Dr Catherine Phan | Dr Gandhi Paveena | Dr Jung Se Ji | Dr Moussa Youcef Abdelhak,"Holland Piazza,, No. 3 Lorong Liput, #01-04/05/06, Singapore 277725",64654440,64654440,,https://www.google.com/maps/search/?api=1&query=International+Medical+Clinic+%28Holland+Village%29%2C+Holland+Piazza%2C%2C+No.+3+Lorong+Liput%2C+%2301-04%2F05%2F06%2C+Singapore+277725,Mon - Thurs: 8:00am - 5:30pm | Fri: 9:00am - 5:30pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Holland Village,Minmed Clinic (Holland Village),Dr Dylen Mun Yit Cheung,"7 Holland Village Way, #03-05, One Holland Village, Singapore 275748",63200123,63200123,,https://www.google.com/maps/search/?api=1&query=Minmed+Clinic+%28Holland+Village%29%2C+7+Holland+Village+Way%2C+%2303-05%2C+One+Holland+Village%2C+Singapore+275748,"Mon - Fri: 9:00am - 9:30pm (Closed at 1.00pm-2.00pm, 5.00pm-6.00pm) | Sat & Sun: 9:00am - 1:00pm | PH: Closed",
Holland Village,OneDoctors Family Clinic (HV),Dr Ryan Wong | Dr Norman Koh | Dr Michael Kwan,"253 Holland Avenue, #02-01, Singapore 278982",64698938,64698938,,https://www.google.com/maps/search/?api=1&query=OneDoctors+Family+Clinic+%28HV%29%2C+253+Holland+Avenue%2C+%2302-01%2C+Singapore+278982,"Mon - Fri: 9:00am - 9:00pm | Sat & Sun: 9:00am - 6:00pm | PH: 9:00am - 6:00pm (on selected PH, to contact clinic)",
Holland Village,Raffles Medical Group (HV),Dr Low Tzuemn Ling | Dr Tay Wei Ling,"118 Holland Avenue, Raffles Holland Village, Mall #05-02/03/04, Singapore 278997",62501411,62501411,,https://www.google.com/maps/search/?api=1&query=Raffles+Medical+Group+%28HV%29%2C+118+Holland+Avenue%2C+Raffles+Holland+Village%2C+Mall+%2305-02%2F03%2F04%2C+Singapore+278997,"Mon - Fri: 8:30am - 9:30pm | Sat, Sun & PH: 8:30am - 1:00pm 2:00pm - 5:30pm 6:30pm - 9:30pm",
Holland Village,Silver Cross Medical (Holland),Dr Sylvia Tiong Nelson | Dr Wee Wei Chieh,"275A Holland Avenue, Singapore 278993",64622818,64622818,,https://www.google.com/maps/search/?api=1&query=Silver+Cross+Medical+%28Holland%29%2C+275A+Holland+Avenue%2C+Singapore+278993,Mon - Sun: 8:00am - 9:00pm | PH: 8:00am - 9:00pm,
Holland Village,Yap Medicare Clinic & Surgery,Dr Dominic Chia,"8 Empress Road, #01-03, Singapore 260008",64712338,64712338,,https://www.google.com/maps/search/?api=1&query=Yap+Medicare+Clinic+%26+Surgery%2C+8+Empress+Road%2C+%2301-03%2C+Singapore+260008,Mon - Fri: 8:30am - 11:30am 2:00pm - 3:30pm | Sat & Sun: 8:30am - 11:30am | Closed on PH,
Hougang,Dedicare Medical Practice & Surgery,Dr Long Ai Sha,"419 Hougang Avenue 8, #01-K1, Singapore 530419",69803066,69803066,,https://www.google.com/maps/search/?api=1&query=Dedicare+Medical+Practice+%26+Surgery%2C+419+Hougang+Avenue+8%2C+%2301-K1%2C+Singapore+530419,Mon & Thurs: 9:00am - 12:30pm 5:30pm - 8:00pm | Tues & Wed: 5:30pm - 8:00pm | Fri: 9:00am - 12:30pm | Sat: 2:00pm - 5:00pm | Closed on Sun & PH,
Hougang,EH Medical Family Clinic (Hougang),Dr Chester Chua Jiemin | Dr Seow En Hao,"449 Hougang, Avenue 10, #B1-509, Singapore 530449",60491643,60491643,,https://www.google.com/maps/search/?api=1&query=EH+Medical+Family+Clinic+%28Hougang%29%2C+449+Hougang%2C+Avenue+10%2C+%23B1-509%2C+Singapore+530449,Mon: 8:30am - 2:00pm 5:00pm - 9:00pm | Tues - Fri: 8:30am - 2:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Hougang,Elissa Medical Clinic,Dr Lin Heng Jin Winston,"1 Hougang Street 91, #01-21, Singapore 538692",63122632,63122632,,https://www.google.com/maps/search/?api=1&query=Elissa+Medical+Clinic%2C+1+Hougang+Street+91%2C+%2301-21%2C+Singapore+538692,Mon - Sun: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | PH: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm,
Hougang,Everhealth Medical Centre,Dr Jonathan Pang,"540 Hougang Avenue 8, #B1-1235, Singapore 530540",63850815,63850815,,https://www.google.com/maps/search/?api=1&query=Everhealth+Medical+Centre%2C+540+Hougang+Avenue+8%2C+%23B1-1235%2C+Singapore+530540,Mon & Tues: 9:00am - 12:30pm 2:00pm - 4:30pm 6:00pm - 8:00pm | Wed & Fri: 9:00am - 12:30pm | Thurs: 9:00am - 12:30pm 6:00pm - 8:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH,
Hougang,Excel Family Clinic,Dr Soh Yew Chye Albert,"21 Hougang Street 51, #01-06, Hougang Green, Shopping Mall, Singapore 538719",63865278,63865278,,https://www.google.com/maps/search/?api=1&query=Excel+Family+Clinic%2C+21+Hougang+Street+51%2C+%2301-06%2C+Hougang+Green%2C+Shopping+Mall%2C+Singapore+538719,"Mon, Tues, 9:00am - 11:30am | Thurs & Fri: 2:00pm - 3:30pm | Sat: 9:00am - 11:3apm | Closed on Wed, Sun & PH",
Hougang,Family Care Medical Centre,Dr Lok Ying Fang,"916 Hougang Avenue 9, #01-08, Singapore 530916",63855177,63855177,,https://www.google.com/maps/search/?api=1&query=Family+Care+Medical+Centre%2C+916+Hougang+Avenue+9%2C+%2301-08%2C+Singapore+530916,"Mon, Tues, 8:30am - 12:30pm | Thurs & Fri: 2:30pm - 4:30pm | Wed & Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Hougang,iDoc Clinic Pte Ltd (Hougang Green),Dr Annabelle Lim,"21 Hougang Street 51, #01-43, Singapore 538719",69093485,69093485,,https://www.google.com/maps/search/?api=1&query=iDoc+Clinic+Pte+Ltd+%28Hougang+Green%29%2C+21+Hougang+Street+51%2C+%2301-43%2C+Singapore+538719,"Mon, Tues, 8:30am - 12:00pm | Thurs & Fri: 1:00pm - 5:00pm | Wed: 8:30am - 12:00pm 1:00pm - 5:00pm 6:30pm - 9:00pm | Closed on Sat, Sun & PH",
Hougang,Intemedical Kovan,Dr Chong Wen Yu,210 Hougang Street 21,62433036,62433036,,https://www.google.com/maps/search/?api=1&query=Intemedical+Kovan%2C+210+Hougang+Street+21,Mon - Sun: 8:00am - 10:00pm,
Hougang,Kindred Family Clinic (Hougang),Dr Wu Ying Jie | Dr Wang Yin Chu,"247 Hougang Avenue 3, #01-456, Singapore 530247",65143680,65143680,,https://www.google.com/maps/search/?api=1&query=Kindred+Family+Clinic+%28Hougang%29%2C+247+Hougang+Avenue+3%2C+%2301-456%2C+Singapore+530247,"Mon, Tues & 8:30am - 12:30pm | Thurs: 2:00pm - 5:00pm 6:00pm - 9:00pm | Wed & Fri: 8:30am - 12:30pm 2:00pm - 5:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Hougang,Kindred Family Clinic (Kovan),Dr Low Yi Ling Elaine | Dr Chen Qianming,"208 Hougang Street 21, #01-209, Singapore 530208",63125167,63125167,,https://www.google.com/maps/search/?api=1&query=Kindred+Family+Clinic+%28Kovan%29%2C+208+Hougang+Street+21%2C+%2301-209%2C+Singapore+530208,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat & Sun: 8:30am - 1:00pm | PH: 8:30am - 1:00pm,
Hougang,Pano Family Clinic,Dr Ang Yi Ning Renette | Dr Tan Jingxin Joel | Dr Lim Shi Wei | Dr Loh Zhang Wei Max | Dr Tan Yu Quan,"377 Hougang Street 32, #01-03, Hougang Rivercourt, Singapore 530377",60160068,60160068 | 83226088,,https://www.google.com/maps/search/?api=1&query=Pano+Family+Clinic%2C+377+Hougang+Street+32%2C+%2301-03%2C+Hougang+Rivercourt%2C+Singapore+530377,Mon - Sat: 8:00am - 9:00pm (WhatsApp | Closed on Sun & PH Only),
Hougang,Lo & Lee Clinic & Surgery,Dr Lo Mun San,"134 Lor Ah Soo, #01-462, Singapore 530134",62855688,62855688,,https://www.google.com/maps/search/?api=1&query=Lo+%26+Lee+Clinic+%26+Surgery%2C+134+Lor+Ah+Soo%2C+%2301-462%2C+Singapore+530134,Mon - Fri: 8:30am - 4:00pm | Sat & Sun: 8:30am - 12.30pm | Closed on PH,
Hougang,Meyer Family Clinic,Dr Ng Zi Hao | Dr Joanne Huang Liru,"203 Hougang, Street 21, #01-85, Singapore 530203",62220896,62220896,,https://www.google.com/maps/search/?api=1&query=Meyer+Family+Clinic%2C+203+Hougang%2C+Street+21%2C+%2301-85%2C+Singapore+530203,Mon - Fri: 8:30am - 2:00pm 5:00pm - 9:00pm | Sat & Sun: 9:00am - 2:00pm 4:00pm - 9:00pm | PH: 9:00am - 2:00pm 4:00pm - 9:00pm,
Hougang,Norwood Medical (Hougang),Dr Josephine Lo,"365B Upper Serangoon, Road, #01-1066, Singapore 532365",65924532,65924532,,https://www.google.com/maps/search/?api=1&query=Norwood+Medical+%28Hougang%29%2C+365B+Upper+Serangoon%2C+Road%2C+%2301-1066%2C+Singapore+532365,"Mon, Wed & 8:00am - 2:00pm | Fri: 6:00pm - 7:30pm | Tues & Thurs: 8:00am - 5:00pm | Sat: 8:00am - 1:00pm | Sun: 2:00pm - 6:00pm | PH: 9:00am - 1:00pm",
Hougang,Pancare Medical Clinic (Hougang),"Dr Low Jia Jun, Colin | Dr Ong Guan Hong","23 Hougang Avenue 3, #01-285, Singapore 530023",62420104,62420104,,https://www.google.com/maps/search/?api=1&query=Pancare+Medical+Clinic+%28Hougang%29%2C+23+Hougang+Avenue+3%2C+%2301-285%2C+Singapore+530023,"Mon & Wed: 8:00am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Tues, Thurs & 8:00am - 1:00pm | Fri: 2:00pm - 5:00pm | Sat: 8:00am - 1:00pm | Sun: 2:00pm - 8:00pm | PH: 8:00am - 1:00pm",
Hougang,PanCare Family Clinic (Lor Ah Soo),Dr Chew Junwei Kenneth,"124 Hougang, Avenue 1, #01-1448, Singapore 530124",63223600,63223600,,https://www.google.com/maps/search/?api=1&query=PanCare+Family+Clinic+%28Lor+Ah+Soo%29%2C+124+Hougang%2C+Avenue+1%2C+%2301-1448%2C+Singapore+530124,Mon & Wed: 8:00am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Tues & Fri: 8:00am - 1:00pm 2:00pm - 5:00pm | Thurs & Sat: 8:00am - 1:00pm | Closed on Sun & PH,
Hougang,Panhealth Family Clinic (Hougang),Dr Stephen Tan,"932B Hougang, Avenue 9, #01-02, Singapore 532932",66101498,66101498,,https://www.google.com/maps/search/?api=1&query=Panhealth+Family+Clinic+%28Hougang%29%2C+932B+Hougang%2C+Avenue+9%2C+%2301-02%2C+Singapore+532932,Mon - Thurs: 8:30am - 1:00pm 5:00pm - 9:30pm | Fri & Sat: 8:30am - 1:00pm | Closed on Sun & PH,
Hougang,Pinnacle Family Clinic (Hougang),Dr Yeam Cheng Teng,"356 Hougang, Avenue 7, #01-791, Singapore 530356",65189981,65189981,,https://www.google.com/maps/search/?api=1&query=Pinnacle+Family+Clinic+%28Hougang%29%2C+356+Hougang%2C+Avenue+7%2C+%2301-791%2C+Singapore+530356,Mon: 8:00am - 12:30pm 2:00pm - 5:00pm | Tues - Thurs: 8:00am - 12:30pm 2:00pm - 4:30pm | Fri: 8:00am - 1:00pm 2:00pm - 4:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Hougang,Prestige Family Clinic,"Dr Lim Chong Sheng, Joel","2 Jalan Lokam, # 01-08, Kensington Square, Singapore 537846",61234567,61234567,,https://www.google.com/maps/search/?api=1&query=Prestige+Family+Clinic%2C+2+Jalan+Lokam%2C+%23+01-08%2C+Kensington+Square%2C+Singapore+537846,Mon - Thurs: 9:00am - 1:30pm 6:00pm - 9:00pm | Fri & Sat: 9:00am - 1:30pm | Closed on Sun & PH,
Jurong East,EJ Tan Clinic & Surgery,Dr Loke Kam Weng | Dr Lim Chien Chuan,"104 Jurong East, Street 13, #01-100, Singapore 600104",65606600,65606600,,https://www.google.com/maps/search/?api=1&query=EJ+Tan+Clinic+%26+Surgery%2C+104+Jurong+East%2C+Street+13%2C+%2301-100%2C+Singapore+600104,Mon - Fri: 8:30am - 12:30pm 2:00pm - 4:00pm 7:00pm - 9:30pm | Sat: 8:30am - 12:30pm 7:00pm - 9:00pm | Sun: 7:00pm - 9:00pm | Closed on PH,
Jurong East,Healthveer Medical Clinic (Jurong East),Dr Taranjit Singh Ram Singh,"114 Jurong East, Street 13, #01-406, Singapore 600114",96667716,96667716,,https://www.google.com/maps/search/?api=1&query=Healthveer+Medical+Clinic+%28Jurong+East%29%2C+114+Jurong+East%2C+Street+13%2C+%2301-406%2C+Singapore+600114,Mon - Fri & 8:30am - 2:00pm | Sun: 5:30am - 10:00pm | Closed | Closed on Sat & PH,Mon - Fri & 8:30am - 2:00pm | Closed
Jurong East,Mary Medical Clinic and Surgery,Dr Moses Lai | Dr Tan Yeow Boon,"252 Jurong East, Street 24, #01-157, Singapore 600252",65624721,65624721,,https://www.google.com/maps/search/?api=1&query=Mary+Medical+Clinic+and+Surgery%2C+252+Jurong+East%2C+Street+24%2C+%2301-157%2C+Singapore+600252,Mon & Thurs: 9:00am - 9:00pm | Tues: 9:00am - 5:00pm | Wed: 9:00am - 1:00pm 5:30pm - 9:00pm | Fri - Sun: 9:00am - 1:00pm | Closed on PH,
Jurong East,Medico Clinic and Surgery,Dr Chen Jimou,"249 Jurong East, Street 24, # 01-88, Singapore 600249",65610934,65610934,,https://www.google.com/maps/search/?api=1&query=Medico+Clinic+and+Surgery%2C+249+Jurong+East%2C+Street+24%2C+%23+01-88%2C+Singapore+600249,Mon - Fri: 9:00am - 1:00pm 2:00pm - 4:30pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Jurong East,OneCare Clinic (Jurong East),Dr Helen Thong Yen Sims,"131 Jurong Gateway, Road, #01-245, Singapore 600131",65130515,65130515,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+%28Jurong+East%29%2C+131+Jurong+Gateway%2C+Road%2C+%2301-245%2C+Singapore+600131,Mon - Fri: 8:00am - 3:00pm 5:30pm - 9:00pm | Sat & Sun: 8:30am - 12:30pm | PH: Check with clinic website for latest updates for clinic's special opening hours on PH,
Jurong East,Pancare Medical Clinic (Jurong East),Dr Chan Ji Lup Samuel | Dr Eugene Loke,"104 Jurong East, Street 13, #01-104, Singapore 600104",65399987,65399987,,https://www.google.com/maps/search/?api=1&query=Pancare+Medical+Clinic+%28Jurong+East%29%2C+104+Jurong+East%2C+Street+13%2C+%2301-104%2C+Singapore+600104,"Mon & Thurs: 8:00am - 9:00pm | Tues, Wed, Fri, 8:00am - 1:00pm & Sat: | Sun: 2:00pm - 5:00pm | PH: 8:00am - 1:00pm",
Jurong East,Sata CommonHealth (Jurong Medical Centre),Dr Ooi Seong Thean | Dr Lin Zikai | Dr Geraldine Wong,"135 Jurong Gateway, Road, #04-345, Singapore 600135",62446688,62446688,,https://www.google.com/maps/search/?api=1&query=Sata+CommonHealth+%28Jurong+Medical+Centre%29%2C+135+Jurong+Gateway%2C+Road%2C+%2304-345%2C+Singapore+600135,Mon - Fri: 8:30am - 12:30pm (Closed for 1:30pm - 5:00pm lunch: 12.30pm 1.30pm) | Sat: 8:30am - 1:00pm | Closed on Sun & PH,
Jurong East,Toh Guan Family Clinic,Dr Paul Hangchi,"267A Toh Guan Road, #01-02, Singapore 601267",65666966,65666966,,https://www.google.com/maps/search/?api=1&query=Toh+Guan+Family+Clinic%2C+267A+Toh+Guan+Road%2C+%2301-02%2C+Singapore+601267,Mon & Tues: 9:00am - 12:30pm 2:00pm - 4:30pm 7:00pm - 9:30pm | Wed & Sat: 9:00am - 12:30pm | Thurs & Fri: 9:00am - 12:30pm 2:00pm - 4:30pm | Closed on Sun & PH,
Jurong East,Unihealth 24-HR Clinic (Jurong East),Dr Sharma Nitin Daniel | Dr Soong Yi Wei | Dr Aw Liang Cheng | Dr Xie Huizhuang,"135 Jurong Gateway, Road, #01-317, Singapore 600135",69705868,69705868,,https://www.google.com/maps/search/?api=1&query=Unihealth+24-HR+Clinic+%28Jurong+East%29%2C+135+Jurong+Gateway%2C+Road%2C+%2301-317%2C+Singapore+600135,Mon - Sun: 24 hours | PH: 24 hours,
